,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
33,6,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,2,3,0,0,0,1,0,0,0
34,6,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,3,0,0,0,1,0,0,0
35,6,4,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,3,0,0,0,1,0,0,0
36,7,4,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,3,0,0,0,1,0,0,0
37,7,5,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,3,0,0,0,1,0,0,0
38,7,5,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,3,0,0,0,1,0,0,0
39,8,5,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,3,0,0,0,1,0,0,0
40,9,5,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,3,0,0,0,1,0,0,0
41,9,5,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,3,0,0,1,1,0,0,0
42,10,5,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,3,0,0,1,1,0,0,0
43,11,5,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,3,0,0,1,1,0,0,0
44,11,5,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,4,0,0,1,1,0,0,0
45,11,5,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,4,0,0,1,2,0,0,0
46,11,4,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,4,0,0,1,2,0,0,0
47,10,4,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,4,0,0,1,2,0,0,0
48,11,4,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,4,0,0,1,2,0,0,0
49,10,4,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,2,4,0,0,1,2,0,0,0
50,10,4,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,2,2,0,2,1,0,2,4,0,0,1,2,0,0,0
51,10,4,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,2,2,0,2,1,0,2,5,0,0,1,2,0,0,0
52,10,4,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,2,2,0,2,1,0,1,5,0,0,1,2,0,0,0
53,11,4,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,2,2,0,2,1,0,1,5,0,0,1,2,0,0,0
54,11,4,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,1,0,1,5,0,0,1,2,0,0,0
55,11,5,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,1,0,1,5,0,0,1,2,0,0,0
56,12,5,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,1,0,1,5,0,0,1,2,0,0,0
57,12,5,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,1,0,1,5,0,0,0,2,0,0,0
58,12,5,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,1,0,1,6,0,0,0,2,0,0,0
59,12,5,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,1,0,2,6,0,0,0,2,0,0,0
60,12,5,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,2,0,2,6,0,0,0,2,0,0,0
61,12,5,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,3,0,2,6,0,0,0,2,0,0,0
62,12,5,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,2,0,2,6,0,0,0,2,0,0,0
63,12,5,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,3,0,2,2,0,2,6,0,0,0,2,0,0,0
64,12,5,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,3,0,2,2,0,2,6,0,0,0,2,1,0,0
65,12,5,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,3,0,2,2,0,2,6,0,0,0,2,1,0,0
66,12,5,0,1,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,1,3,0,2,2,0,2,6,0,0,0,2,1,0,0
67,13,5,0,1,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,1,3,0,2,2,0,2,6,0,0,0,2,1,0,0
68,14,5,0,1,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,1,3,0,2,2,0,2,6,0,0,0,2,1,0,0
69,14,5,0,1,0,1,0,3,0,0,0,0,0,0,1,1,1,0,0,1,3,0,2,2,0,2,6,0,0,0,2,1,0,0
70,14,5,0,1,0,1,0,3,0,0,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,0,0,0,2,1,0,0
71,14,5,0,1,0,1,0,3,0,0,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,0,0,1,2,1,0,0
72,15,5,0,1,0,1,0,3,0,0,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,0,0,1,2,1,0,0
73,16,5,0,1,0,1,0,3,0,0,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,0,0,1,2,1,0,0
74,16,5,0,1,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,0,0,1,2,1,0,0
75,17,5,0,1,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,0,0,1,2,1,0,0
76,17,6,0,1,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,0,0,1,2,1,0,0
77,16,6,0,1,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,0,0,1,2,1,0,0
78,16,6,0,1,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,1,0,1,2,1,0,0
79,17,6,0,1,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,1,0,1,2,1,0,0
80,16,6,0,1,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,1,0,1,2,1,0,0
81,15,6,0,1,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,1,0,1,2,1,0,0
82,15,6,0,2,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,1,0,1,2,1,0,0
83,15,7,0,2,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,1,0,1,2,1,0,0
84,15,8,0,2,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,1,0,1,2,1,0,0
85,15,8,0,2,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,1,0,1,2,1,1,0
86,16,8,0,2,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,2,6,1,0,1,2,1,1,0
87,16,8,0,2,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,6,1,0,1,2,1,1,0
88,15,8,0,2,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,6,1,0,1,2,1,1,0
89,15,7,0,2,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,6,1,0,1,2,1,1,0
90,15,7,0,2,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,6,1,0,1,2,0,1,0
91,14,7,0,2,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,6,1,0,1,2,0,1,0
92,14,7,0,2,0,1,1,3,0,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,6,1,0,1,2,0,1,0
93,14,7,0,2,0,1,1,3,1,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,6,1,0,1,2,0,1,0
94,14,8,0,2,0,1,1,3,1,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,6,1,0,1,2,0,1,0
95,14,8,1,2,0,1,1,3,1,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,6,1,0,1,2,0,1,0
96,14,8,1,2,0,1,1,4,1,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,6,1,0,1,2,0,1,0
97,15,8,1,2,0,1,1,4,1,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,6,1,0,1,2,0,1,0
98,14,8,1,2,0,1,1,4,1,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,6,1,0,1,2,0,1,0
99,15,8,1,2,0,1,1,4,1,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,6,1,0,1,2,0,1,0
100,15,8,1,2,0,1,1,4,1,1,0,0,0,0,1,1,1,0,0,1,3,0,3,1,0,2,7,1,0,1,2,0,1,0
101,15,8,1,2,0,1,1,4,1,1,0,0,0,0,1,1,2,0,0,1,3,0,3,1,0,2,7,1,0,1,2,0,1,0
102,15,8,1,2,0,1,1,4,1,1,0,0,0,0,1,1,2,0,0,1,3,0,3,1,0,2,7,1,0,1,2,0,2,0
103,15,8,1,2,0,1,1,4,1,1,0,0,0,0,1,1,2,0,0,1,3,0,3,1,0,2,7,1,0,1,1,0,2,0
104,14,8,1,2,0,1,1,4,1,1,0,0,0,0,1,1,2,0,0,1,3,0,3,1,0,2,7,1,0,1,1,0,2,0
105,14,8,1,2,0,1,1,4,1,1,1,0,0,0,1,1,2,0,0,1,3,0,3,1,0,2,7,1,0,1,1,0,2,0
106,14,8,1,2,0,1,1,4,1,1,1,0,0,0,1,1,2,0,0,1,4,0,3,1,0,2,7,1,0,1,1,0,2,0
107,14,7,1,2,0,1,1,4,1,1,1,0,0,0,1,1,2,0,0,1,4,0,3,1,0,2,7,1,0,1,1,0,2,0
108,14,8,1,2,0,1,1,4,1,1,1,0,0,0,1,1,2,0,0,1,4,0,3,1,0,2,7,1,0,1,1,0,2,0
109,15,8,1,2,0,1,1,4,1,1,1,0,0,0,1,1,2,0,0,1,4,0,3,1,0,2,7,1,0,1,1,0,2,0
110,16,8,1,2,0,1,1,4,1,1,1,0,0,0,1,1,2,0,0,1,4,0,3,1,0,2,7,1,0,1,1,0,2,0
111,16,7,1,2,0,1,1,4,1,1,1,0,0,0,1,1,2,0,0,1,4,0,3,1,0,2,7,1,0,1,1,0,2,0
112,16,7,1,2,0,1,1,4,1,1,1,0,0,0,1,1,2,0,0,1,4,0,3,1,0,2,7,1,0,1,1,0,2,1
113,16,7,1,2,0,1,2,4,1,1,1,0,0,0,1,1,2,0,0,1,4,0,3,1,0,2,7,1,0,1,1,0,2,1
114,17,7,1,2,0,1,2,4,1,1,1,0,0,0,1,1,2,0,0,1,4,0,3,1,0,2,7,1,0,1,1,0,2,1
115,17,7,1,2,0,1,2,5,1,1,1,0,0,0,1,1,2,0,0,1,4,0,3,1,0,2,7,1,0,1,1,0,2,1
116,17,7,1,2,0,1,2,5,1,1,1,0,0,0,1,1,3,0,0,1,4,0,3,1,0,2,7,1,0,1,1,0,2,1
117,17,7,1,1,0,1,2,5,1,1,1,0,0,0,1,1,3,0,0,1,4,0,3,1,0,2,7,1,0,1,1,0,2,1
118,16,7,1,1,0,1,2,5,1,1,1,0,0,0,1,1,3,0,0,1,4,0,3,1,0,2,7,1,0,1,1,0,2,1
119,16,7,1,1,0,1,2,5,1,1,1,0,0,0,1,1,3,0,0,1,4,1,3,1,0,2,7,1,0,1,1,0,2,1
120,17,7,1,1,0,1,2,5,1,1,1,0,0,0,1,1,3,0,0,1,4,1,3,1,0,2,7,1,0,1,1,0,2,1
121,17,7,1,1,0,1,2,5,1,1,1,0,0,0,1,1,3,0,0,1,4,1,3,1,0,2,7,1,0,0,1,0,2,1
122,18,7,1,1,0,1,2,5,1,1,1,0,0,0,1,1,3,0,0,1,4,1,3,1,0,2,7,1,0,0,1,0,2,1
123,19,7,1,1,0,1,2,5,1,1,1,0,0,0,1,1,3,0,0,1,4,1,3,1,0,2,7,1,0,0,1,0,2,1
124,19,7,1,1,0,1,1,5,1,1,1,0,0,0,1,1,3,0,0,1,4,1,3,1,0,2,7,1,0,0,1,0,2,1
125,20,7,1,1,0,1,1,5,1,1,1,0,0,0,1,1,3,0,0,1,4,1,3,1,0,2,7,1,0,0,1,0,2,1
126,20,7,1,1,0,1,1,4,1,1,1,0,0,0,1,1,3,0,0,1,4,1,3,1,0,2,7,1,0,0,1,0,2,1
127,20,7,1,1,0,1,1,4,1,1,1,0,1,0,1,1,3,0,0,1,4,1,3,1,0,2,7,1,0,0,1,0,2,1
128,20,8,1,1,0,1,1,4,1,1,1,0,1,0,1,1,3,0,0,1,4,1,3,1,0,2,7,1,0,0,1,0,2,1
129,20,8,1,1,0,1,1,4,1,1,1,0,1,0,1,1,3,0,0,1,4,1,3,2,0,2,7,1,0,0,1,0,2,1
130,19,8,1,1,0,1,1,4,1,1,1,0,1,0,1,1,3,0,0,1,4,1,3,2,0,2,7,1,0,0,1,0,2,1
131,18,8,1,1,0,1,1,4,1,1,1,0,1,0,1,1,3,0,0,1,4,1,3,2,0,2,7,1,0,0,1,0,2,1
132,18,8,1,1,0,1,1,4,1,1,1,0,1,0,1,1,3,0,0,1,4,1,3,2,1,2,7,1,0,0,1,0,2,1
133,18,8,1,1,0,1,1,4,1,1,1,0,1,0,1,1,3,0,0,1,4,1,3,2,1,2,6,1,0,0,1,0,2,1
134,18,8,1,1,0,1,1,4,1,1,1,0,1,0,1,1,3,0,0,1,4,0,3,2,1,2,6,1,0,0,1,0,2,1
135,18,8,1,1,0,1,1,4,1,0,1,0,1,0,1,1,3,0,0,1,4,0,3,2,1,2,6,1,0,0,1,0,2,1
136,18,8,1,1,0,1,1,3,1,0,1,0,1,0,1,1,3,0,0,1,4,0,3,2,1,2,6,1,0,0,1,0,2,1
137,18,8,1,1,0,1,1,3,1,0,1,0,1,0,1,1,3,0,0,1,4,0,3,2,1,2,6,1,1,0,1,0,2,1
138,17,8,1,1,0,1,1,3,1,0,1,0,1,0,1,1,3,0,0,1,4,0,3,2,1,2,6,1,1,0,1,0,2,1
139,17,8,1,2,0,1,1,3,1,0,1,0,1,0,1,1,3,0,0,1,4,0,3,2,1,2,6,1,1,0,1,0,2,1
140,17,8,1,2,0,1,1,3,1,0,1,1,1,0,1,1,3,0,0,1,4,0,3,2,1,2,6,1,1,0,1,0,2,1
141,17,7,1,2,0,1,1,3,1,0,1,1,1,0,1,1,3,0,0,1,4,0,3,2,1,2,6,1,1,0,1,0,2,1
142,16,7,1,2,0,1,1,3,1,0,1,1,1,0,1,1,3,0,0,1,4,0,3,2,1,2,6,1,1,0,1,0,2,1
143,16,6,1,2,0,1,1,3,1,0,1,1,1,0,1,1,3,0,0,1,4,0,3,2,1,2,6,1,1,0,1,0,2,1
144,16,6,1,2,0,2,1,3,1,0,1,1,1,0,1,1,3,0,0,1,4,0,3,2,1,2,6,1,1,0,1,0,2,1
145,16,6,1,2,0,2,1,3,1,0,1,1,1,0,1,1,3,0,0,1,4,0,3,2,1,1,6,1,1,0,1,0,2,1
146,16,6,1,2,0,2,1,3,1,0,1,2,1,0,1,1,3,0,0,1,4,0,3,2,1,1,6,1,1,0,1,0,2,1
147,16,7,1,2,0,2,1,3,1,0,1,2,1,0,1,1,3,0,0,1,4,0,3,2,1,1,6,1,1,0,1,0,2,1
148,16,7,1,2,0,2,1,3,1,0,1,2,1,0,1,1,3,0,0,2,4,0,3,2,1,1,6,1,1,0,1,0,2,1
149,16,7,1,2,0,2,1,3,1,0,1,2,1,0,1,1,3,0,0,2,4,0,3,2,1,1,6,1,2,0,1,0,2,1
150,16,7,1,2,0,2,1,3,0,0,1,2,1,0,1,1,3,0,0,2,4,0,3,2,1,1,6,1,2,0,1,0,2,1
151,16,8,1,2,0,2,1,3,0,0,1,2,1,0,1,1,3,0,0,2,4,0,3,2,1,1,6,1,2,0,1,0,2,1
152,15,8,1,2,0,2,1,3,0,0,1,2,1,0,1,1,3,0,0,2,4,0,3,2,1,1,6,1,2,0,1,0,2,1
153,15,8,1,2,0,2,1,3,0,0,1,2,1,0,1,1,2,0,0,2,4,0,3,2,1,1,6,1,2,0,1,0,2,1
154,15,8,1,2,0,2,1,3,0,0,1,2,1,0,1,1,2,0,0,2,4,0,3,2,1,1,5,1,2,0,1,0,2,1
155,15,8,1,2,0,2,1,3,0,0,1,2,1,0,2,1,2,0,0,2,4,0,3,2,1,1,5,1,2,0,1,0,2,1
156,15,8,1,2,0,2,1,3,0,0,1,2,1,0,2,1,2,0,0,2,3,0,3,2,1,1,5,1,2,0,1,0,2,1
157,15,8,1,2,0,2,1,3,0,0,1,2,1,0,2,1,2,0,0,3,3,0,3,2,1,1,5,1,2,0,1,0,2,1
158,15,7,1,2,0,2,1,3,0,0,1,2,1,0,2,1,2,0,0,3,3,0,3,2,1,1,5,1,2,0,1,0,2,1
159,15,7,2,2,0,2,1,3,0,0,1,2,1,0,2,1,2,0,0,3,3,0,3,2,1,1,5,1,2,0,1,0,2,1
160,16,7,2,2,0,2,1,3,0,0,1,2,1,0,2,1,2,0,0,3,3,0,3,2,1,1,5,1,2,0,1,0,2,1
161,16,7,2,2,0,2,1,3,0,0,0,2,1,0,2,1,2,0,0,3,3,0,3,2,1,1,5,1,2,0,1,0,2,1
162,15,7,2,2,0,2,1,3,0,0,0,2,1,0,2,1,2,0,0,3,3,0,3,2,1,1,5,1,2,0,1,0,2,1
163,14,7,2,2,0,2,1,3,0,0,0,2,1,0,2,1,2,0,0,3,3,0,3,2,1,1,5,1,2,0,1,0,2,1
164,14,7,2,2,0,1,1,3,0,0,0,2,1,0,2,1,2,0,0,3,3,0,3,2,1,1,5,1,2,0,1,0,2,1
165,14,7,2,2,0,1,1,2,0,0,0,2,1,0,2,1,2,0,0,3,3,0,3,2,1,1,5,1,2,0,1,0,2,1
166,14,7,2,2,0,1,1,2,0,0,0,2,1,0,2,1,2,0,0,3,3,0,2,2,1,1,5,1,2,0,1,0,2,1
167,14,8,2,2,0,1,1,2,0,0,0,2,1,0,2,1,2,0,0,3,3,0,2,2,1,1,5,1,2,0,1,0,2,1
168,14,7,2,2,0,1,1,2,0,0,0,2,1,0,2,1,2,0,0,3,3,0,2,2,1,1,5,1,2,0,1,0,2,1
169,14,7,2,2,0,1,1,2,0,0,0,2,1,0,2,1,2,0,0,3,3,0,2,2,1,1,4,1,2,0,1,0,2,1
170,15,7,2,2,0,1,1,2,0,0,0,2,1,0,2,1,2,0,0,3,3,0,2,2,1,1,4,1,2,0,1,0,2,1
171,15,7,2,2,0,1,1,2,0,0,0,2,1,0,2,1,2,1,0,3,3,0,2,2,1,1,4,1,2,0,1,0,2,1
172,16,7,2,2,0,1,1,2,0,0,0,2,1,0,2,1,2,1,0,3,3,0,2,2,1,1,4,1,2,0,1,0,2,1
173,16,7,2,2,0,1,1,2,0,0,0,2,1,0,2,1,2,1,0,3,3,0,2,2,1,1,3,1,2,0,1,0,2,1
174,16,7,2,2,0,1,1,2,0,0,0,2,1,0,1,1,2,1,0,3,3,0,2,2,1,1,3,1,2,0,1,0,2,1
175,17,7,2,2,0,1,1,2,0,0,0,2,1,0,1,1,2,1,0,3,3,0,2,2,1,1,3,1,2,0,1,0,2,1
176,17,7,2,2,0,1,2,2,0,0,0,2,1,0,1,1,2,1,0,3,3,0,2,2,1,1,3,1,2,0,1,0,2,1
177,17,7,2,2,0,1,2,2,0,0,0,2,1,0,1,1,2,1,0,3,3,0,2,2,1,1,2,1,2,0,1,0,2,1
178,18,7,2,2,0,1,2,2,0,0,0,2,1,0,1,1,2,1,0,3,3,0,2,2,1,1,2,1,2,0,1,0,2,1
179,18,7,2,2,0,1,2,2,1,0,0,2,1,0,1,1,2,1,0,3,3,0,2,2,1,1,2,1,2,0,1,0,2,1
180,18,7,2,2,0,1,2,2,1,0,0,2,0,0,1,1,2,1,0,3,3,0,2,2,1,1,2,1,2,0,1,0,2,1
181,19,7,2,2,0,1,2,2,1,0,0,2,0,0,1,1,2,1,0,3,3,0,2,2,1,1,2,1,2,0,1,0,2,1
182,18,7,2,2,0,1,2,2,1,0,0,2,0,0,1,1,2,1,0,3,3,0,2,2,1,1,2,1,2,0,1,0,2,1
183,18,7,2,2,0,1,2,1,1,0,0,2,0,0,1,1,2,1,0,3,3,0,2,2,1,1,2,1,2,0,1,0,2,1
184,18,7,2,2,0,1,2,1,1,0,0,2,0,0,1,1,2,1,0,3,3,0,2,2,1,1,3,1,2,0,1,0,2,1
185,18,7,2,2,0,1,2,1,1,0,0,2,0,0,1,1,2,1,0,3,4,0,2,2,1,1,3,1,2,0,1,0,2,1
186,18,8,2,2,0,1,2,1,1,0,0,2,0,0,1,1,2,1,0,3,4,0,2,2,1,1,3,1,2,0,1,0,2,1
187,18,8,2,2,0,1,2,1,1,0,0,2,0,0,1,1,2,1,0,3,5,0,2,2,1,1,3,1,2,0,1,0,2,1
188,17,8,2,2,0,1,2,1,1,0,0,2,0,0,1,1,2,1,0,3,5,0,2,2,1,1,3,1,2,0,1,0,2,1
189,17,8,2,2,0,1,2,1,1,0,0,2,0,0,1,1,2,1,0,3,5,0,2,2,1,0,3,1,2,0,1,0,2,1
190,17,9,2,2,0,1,2,1,1,0,0,2,0,0,1,1,2,1,0,3,5,0,2,2,1,0,3,1,2,0,1,0,2,1
191,17,9,2,2,0,1,2,1,1,0,0,2,0,0,1,1,2,1,0,4,5,0,2,2,1,0,3,1,2,0,1,0,2,1
192,17,9,2,2,0,1,2,1,1,0,0,2,0,0,1,1,2,1,0,4,4,0,2,2,1,0,3,1,2,0,1,0,2,1
193,17,8,2,2,0,1,2,1,1,0,0,2,0,0,1,1,2,1,0,4,4,0,2,2,1,0,3,1,2,0,1,0,2,1
194,17,8,2,2,0,1,2,1,1,0,0,2,0,0,1,1,2,1,0,3,4,0,2,2,1,0,3,1,2,0,1,0,2,1
195,17,8,2,2,1,1,2,1,1,0,0,2,0,0,1,1,2,1,0,3,4,0,2,2,1,0,3,1,2,0,1,0,2,1
196,17,8,2,2,1,1,2,1,1,0,0,2,0,0,1,1,2,1,0,3,4,0,2,2,1,0,2,1,2,0,1,0,2,1
